X,Variedad,Tratat_quim_semilla,Labranza,Dehierbe,Escarda,Arreglo,Barbecho,Rastreo,Nivelacion,Trazos,Reformacion_surcos,Preparacion_suelo,Fertilizacion_quimica_suelo,Fertilizacion_quimica_foliar,Biofertilizantes,Mejoradores,Control_quimico_malezas,N,P,K,TM_Avg,TX_Avg,SD_Acu,P_Acu,D_Range,TX_34_Frec,TM_15_Frec,P_10_Frec,Rendimiento,latitud_n,longitud_w,fecha_de_siembra,Drenaje_in,Arena_prc,Arcilla_pr,Limo_prc,CE,PH,MO,CIC,SB_prc,Sloperast
746,ASGROW PUMA,1,Convencional,0,0,1,1,1,0,1,0,0,2,0,0,0,1,227.75,0,0,13.20857205,27.72188324,112191.6305,443,14.51331119,0.013215859,0.81938326,0.920704846,14,746,746,5/5/2018,3,24,48,9,2,7.197488844,1.532711559,34.55572422,96.0652222,1.587144954
747,CIMARRON,0,Convencional,0,0,0,0,1,0,1,0,0,3,0,0,0,0,380.8,115,0,13.63949782,27.86124347,97119.28527,427,14.22174566,0.020304569,0.730964467,0.903553299,10,747,747,5/23/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.036441703
748,CIMARRON,0,Ag conservacion,0,0,0,0,0,0,0,0,0,2,0,0,0,1,270,161,0,13.47636476,27.50699269,93738.99356,427,14.03062793,0.005181347,0.730569948,0.901554404,6,748,748,6/2/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.046058937
749,CIMARRON,0,Cero Minima,0,0,0,0,1,0,1,0,0,2,0,0,0,1,247,161,0,13.39830071,27.33801042,91198.51041,431,13.93970971,0.005291005,0.740740741,0.899470899,8,749,749,6/8/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.088061341
750,CIMARRON,0,Cero Minima,0,0,0,0,0,0,0,1,0,2,0,0,0,2,311,207,0,13.79664162,27.99669842,97578.21855,427,14.20005681,0.020304569,0.695431472,0.903553299,5,750,750,5/19/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.408827898
751,CIMARRON,0,Ag conservacion,0,0,0,0,0,0,0,1,0,3,0,0,0,1,290.5,115,0,14.22985918,28.37023088,98328.93017,460,14.1403717,0.020304569,0.700507614,0.898477157,8.3,751,751,5/2/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.55405093
752,BERRENDO,1,Convencional,0,1,0,1,1,0,1,0,0,2,1,1,0,1,165.0794,185.06,0.42,12.96295752,27.3827642,97935.07029,527,14.41980668,0.010152284,0.959390863,0.883248731,12,752,752,5/15/2018,5,41,16,22,2,6.190338303,2.045248837,19.72087283,80.14575523,2.036823247
753,ANTILOPE,0,Convencional,0,1,0,1,0,0,0,0,0,3,0,0,1,1,268.5,0,0,13.60742122,27.43730084,84831.93819,365,13.82987962,0.005780347,0.797687861,0.913294798,11,753,753,6/8/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.051782716
754,ANTILOPE,0,Convencional,0,0,0,0,2,0,1,0,0,3,2,0,0,1,193.25,138,22.5,13.07819012,28.15084772,126226.4969,492,15.0726576,0.012145749,0.931174089,0.91902834,9,754,754,3/22/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.045252755
755,CANGURO,1,Cero Minima,0,0,0,0,0,0,0,0,1,1,1,1,1,1,270.6,180.8,45.4,13.69201089,27.72239774,91249.1601,511,14.03038685,0.015957447,0.70212766,0.872340426,12.5,755,755,5/30/2018,3,20,49,12,14,6.963227906,1.144461575,39.26217863,87.37382716,0.18239864
756,CANGURO,1,Cero Minima,0,0,0,0,0,0,0,0,0,1,1,1,1,1,270.4,180.6,45.2,14.03027817,27.85543253,87549.21704,516,13.82515436,0.005494505,0.582417582,0.868131868,13,756,756,6/1/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.792601643
757,BERRENDO,0,Cero Minima,0,0,0,0,0,0,0,0,0,3,0,0,0,2,348,48,64,14.48631355,28.37935621,90681.98106,532,13.89304266,0.016042781,0.459893048,0.877005348,13.3,757,757,5/20/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.022646241
758,P2844,0,Cero Minima,0,0,0,0,0,0,0,0,0,3,2,0,0,2,285,56,28,14.05994447,28.0464633,91769.59755,544,13.98651883,0.015789474,0.557894737,0.863157895,6.8,758,758,5/26/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.098583421
759,P3015W,0,Ag conservacion,0,0,0,0,0,0,0,1,0,3,1,0,0,1,288.9,194.6,30.2,14.22983871,28.58186843,89548.90044,542,14.35202972,0.02247191,0.786516854,0.848314607,13.9,759,759,4/26/2018,3,24,48,9,2,7.197488844,1.532711559,34.55572422,96.0652222,2.065230605
760,ANTILOPE,0,Ag conservacion,0,0,0,0,0,0,0,1,0,3,0,0,0,2,300.75,69,30,13.91443412,27.91812466,87874.91893,506,14.00369054,0.02259887,0.858757062,0.870056497,10,760,760,5/18/2018,3,20,49,12,14,6.963227906,1.144461575,39.26217863,87.37382716,2.926081353
761,ANTILOPE,0,Ag conservacion,0,0,0,0,0,0,0,1,0,3,1,0,0,2,174.25,0.4,0.52,14.04747067,28.19038673,87932.85803,552,14.14291606,0.022727273,0.857954545,0.852272727,10.4,761,761,5/5/2018,3,20,49,12,14,6.963227906,1.144461575,39.26217863,87.37382716,2.926081353
762,ANTILOPE,0,Ag conservacion,0,0,0,0,0,0,0,1,0,3,0,0,0,1,279,46,30,14.1337788,28.0975576,86792.16036,496,13.9637788,0.022857143,0.777142857,0.868571429,9.4,762,762,5/18/2018,3,24,48,9,2,7.197488844,1.532711559,34.55572422,96.0652222,2.065230605
763,ANTILOPE,0,Ag conservacion,0,0,0,0,0,0,0,1,0,3,1,0,0,2,329.85,9,48,12.45943242,29.2792887,126570.8237,230,16.81985629,0,0.723849372,0.953974895,14,763,763,1/17/2019,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.690764503
764,BERRENDO,0,Cero Minima,1,0,0,0,1,0,1,0,0,1,1,1,0,1,46,0,0,11.79376673,26.27541981,82292.67947,265,14.48165308,0,1,0.935672515,8.8,764,764,7/5/2018,4,45,31,12,2,7.806782721,1.39069834,23.82849492,94.72094697,0.825857196
765,ANTILOPE,0,Ag conservacion,0,0,0,0,0,0,0,1,0,4,3,1,0,2,393.4,202.6,24.2,13.88522478,27.76815509,87397.127,444,13.88293032,0.005586592,0.687150838,0.888268156,5,765,765,6/1/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.846999258
766,P2844,0,Cero Minima,0,0,0,0,0,0,0,0,0,4,0,0,0,2,453,72,96,13.54270795,27.41573446,82397.67822,501,13.87302651,0,0.716763006,0.878612717,12,766,766,6/17/2018,5,35,31,15,2,6.676701781,1.817399657,24.89559307,79.3439241,0.562891356
767,ANTILOPE,0,Cero Minima,0,0,0,0,0,0,0,0,0,3,1,0,0,2,269,46,40,13.20628306,27.17576198,91546.44582,530,13.96947892,0,0.730569948,0.875647668,6,767,767,6/11/2018,5,35,31,15,2,6.676701781,1.817399657,24.89559307,79.3439241,0.562891356
768,BERRENDO,0,Cero Minima,0,0,0,0,0,0,0,0,0,3,1,0,0,2,289,86,40,13.34605644,27.36663761,93440.92732,558,14.02058117,0,0.676767677,0.873737374,13.1,768,768,6/6/2018,5,35,31,15,2,6.676701781,1.817399657,24.89559307,79.3439241,0.744980942
769,ANTILOPE,0,Cero Minima,0,0,0,0,0,0,1,0,0,2,2,1,0,2,197.4294,92.46,0.22,14.12282917,28.33408634,97739.82844,490,14.21125717,0.02020202,0.621212121,0.883838384,12.8,769,769,5/9/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.620049391
770,P3015W,0,Cero Minima,0,0,0,0,1,0,0,0,0,2,3,1,0,2,271.56,89.64,44.75,14.00606746,28.1915423,93915.05161,471,14.18547484,0.020942408,0.628272251,0.884816754,12.6,770,770,5/20/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.620049391
771,CIMARRON,0,Cero Minima,0,0,0,0,0,0,1,0,0,2,2,0,0,2,258.94,93.36,31.28,14.12529615,27.97722608,87335.99986,473,13.85192992,0.016949153,0.700564972,0.875706215,14.6,771,771,5/24/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,2.194874883
772,ANTILOPE,0,Cero Minima,0,0,0,0,0,0,1,0,0,2,2,0,0,2,282.0547,93.44,31.34,13.73786573,27.99629203,99687.61212,529,14.25842629,0.02,0.835,0.875,15.2,772,772,5/4/2018,4,27,36,18,2,7.127289264,2.32775481,44.03913207,84.01028809,0.790116368
773,ANTILOPE,0,Cero Minima,0,0,0,0,0,0,1,0,0,3,1,1,0,2,273.4,69.6,0.2,14.24185868,28.51755599,104608.0392,527,14.27569731,0.014285714,0.671428571,0.876190476,18,773,773,4/20/2018,4,27,36,18,2,7.127289264,2.32775481,44.03913207,84.01028809,1.01229883
774,ANTILOPE,0,Cero Minima,0,0,0,0,0,0,1,0,0,3,1,1,0,2,221.9794,69.48,30.65,14.19004869,28.50323942,105661.3152,527,14.31319073,0.014150943,0.674528302,0.877358491,17.5,774,774,4/19/2018,4,27,36,18,2,7.127289264,2.32775481,44.03913207,84.01028809,1.01229883
775,BERRENDO,0,Cero Minima,0,0,0,0,0,0,1,0,0,3,1,0,0,2,200.1147,92.08,30.06,14.16111405,28.18451437,91379.25654,475,14.02340032,0.021857923,0.737704918,0.879781421,14,775,775,5/15/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.441643414
776,ANTILOPE,0,Cero Minima,0,0,0,0,0,0,1,0,0,2,1,0,1,2,235.9694,93.36,30.12,14.19606149,28.34400389,97804.18324,491,14.1479424,0.02020202,0.621212121,0.883838384,12.8,776,776,5/7/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.251481241
777,DEKALB 2061,0,Convencional,0,0,0,0,1,0,1,0,0,2,1,1,0,2,261.1547,80.2,40.08,13.1515375,27.23298087,81728.08946,354,14.08144337,0,0.811764706,0.905882353,12.6,777,777,6/28/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.510293114
778,P3015W,0,Cero Minima,0,0,0,0,0,0,1,0,0,2,1,0,0,2,279.4,93.24,31.26,13.94269134,28.08370597,95225.7595,484,14.14101463,0.020942408,0.748691099,0.884816754,14.2,778,778,5/14/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,1.959757863
779,CIMARRON,0,Cero Minima,0,0,0,0,0,0,1,0,0,3,1,1,0,2,200.4,93.24,31.26,13.58712438,27.82167015,99788.46014,481,14.23454577,0.014634146,0.702439024,0.892682927,14.3,779,779,5/22/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,1.959757863
780,CIMARRON,0,Cero Minima,0,0,0,0,0,0,1,0,0,2,1,0,0,2,294.6294,88.76,44.32,13.50400175,27.80919795,103013.5943,485,14.3051962,0.014218009,0.725118483,0.895734597,13.2,780,780,5/18/2018,3,24,48,9,2,7.197488844,1.532711559,34.55572422,96.0652222,1.344531954
781,CIMARRON,0,Cero Minima,0,0,0,0,0,0,1,0,0,2,1,0,0,2,246.32205,92.72,24.29,13.48641038,27.8542736,101450.6198,490,14.36786322,0.019417476,0.77184466,0.893203883,14.3,781,781,5/17/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,2.194874883
782,ANTILOPE,0,Cero Minima,0,0,0,0,0,0,1,0,0,3,1,1,0,2,201.65,70.24,31.26,13.53236975,27.9119896,102329.0002,495,14.37961985,0.019323671,0.77294686,0.893719807,12.7,782,782,5/14/2018,4,27,36,18,2,7.127289264,2.32775481,44.03913207,84.01028809,0.790116368
783,ANTILOPE,0,Cero Minima,0,0,0,0,0,0,1,0,0,2,1,0,0,2,284.2294,80.36,40.38,13.72000234,28.06788033,104532.7353,506,14.34787799,0.014084507,0.690140845,0.892018779,13,783,783,5/10/2018,4,27,36,18,2,7.127289264,2.32775481,44.03913207,84.01028809,1.01229883
784,ANTILOPE,0,Cero Minima,0,0,0,0,0,0,1,0,0,2,1,0,0,2,261.4294,80.46,40.22,14.19791981,28.56178432,106878.6556,527,14.36386452,0.014018692,0.672897196,0.878504673,12.8,784,784,4/16/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,1.270530122
785,CIMARRON,0,Cero Minima,0,0,0,0,0,0,1,0,0,2,1,0,0,2,180.0147,92.68,30.26,14.0359854,28.12779286,93585.53497,472,14.09180746,0.015625,0.588541667,0.885416667,12.7,785,785,5/22/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.247292135
786,ANTILOPE,0,Cero Minima,0,0,0,0,0,0,1,0,0,3,1,0,0,2,200.48,92.84,0.24,13.88508886,28.1667304,98646.57737,481,14.28164154,0.02020202,0.722222222,0.888888889,12.6,786,786,5/12/2018,4,27,36,18,2,7.127289264,2.32775481,44.03913207,84.01028809,0.87488052
787,ANTILOPE,0,Cero Minima,0,0,0,0,0,0,0,0,0,3,0,0,0,2,445,80,40,13.89939716,27.81849763,89221.75244,559,13.91910047,0.016216216,0.637837838,0.864864865,13.4,787,787,5/30/2018,5,35,31,15,2,6.676701781,1.817399657,24.89559307,79.3439241,0.562891356
788,P3015W,0,Convencional,0,0,0,1,1,0,0,0,0,1,0,0,0,0,32,32,32,13.8339307,27.85369375,81406.56846,332,14.01976304,0.012345679,0.895061728,0.907407407,6,788,788,5/21/2018,4,27,36,18,2,7.127289264,2.32775481,44.03913207,84.01028809,2.620394906
789,ANTILOPE,0,Cero Minima,0,0,0,0,0,0,0,0,0,3,1,0,0,2,453,72,96,14.16353563,28.30473915,95628.75208,529,14.14120352,0.015384615,0.574358974,0.882051282,14,789,789,5/16/2018,5,35,31,15,2,6.676701781,1.817399657,24.89559307,79.3439241,0.883504849
790,CIMARRON,0,Convencional,0,0,0,1,1,1,1,0,0,2,0,0,0,1,247,161,0,13.19938577,27.23538641,93706.66271,424,14.03600064,0.005154639,0.773195876,0.902061856,9.95,790,790,6/7/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.214789692
791,P3055W,0,Convencional,0,0,0,1,1,1,1,0,0,2,0,0,0,1,345,0,0,13.34738077,27.41966363,95437.68994,428,14.07228286,0.005076142,0.741116751,0.903553299,11.22,791,791,6/2/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.1934418
792,BERRENDO,0,Convencional,0,0,0,1,1,1,1,0,0,2,0,0,0,1,215,138,0,13.67797381,27.46068378,84850.3669,441,13.78270998,0.005714286,0.748571429,0.885714286,12.75,792,792,6/9/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.712738974
793,DEKALB 2061,0,Convencional,0,1,0,1,1,1,1,0,0,2,1,0,0,1,183.28675,115.2,0.15,13.2263372,27.17045425,91912.95225,445,13.94411705,0.005291005,0.825396825,0.894179894,12,793,793,6/7/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,3.565289875
794,CIMARRON,0,Convencional,0,0,0,1,1,1,1,0,0,2,0,0,0,1,254.25,216,36,13.89312608,28.15761902,99038.39206,403,14.26449294,0.02020202,0.727272727,0.909090909,14.3,794,794,5/12/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.142027224
795,P3055W,0,Convencional,0,0,1,0,1,1,1,0,0,3,0,0,0,1,297,45,45,13.14055342,27.21030917,87023.70992,489,14.06975574,0,0.74863388,0.890710383,13.8,795,795,6/20/2018,5,35,31,15,2,6.676701781,1.817399657,24.89559307,79.3439241,0.551633178
796,P2844,0,Cero Minima,0,0,0,0,0,0,0,0,0,4,0,0,0,2,435,60,80,14.2819112,28.19898634,91871.28142,531,13.91707514,0.016129032,0.612903226,0.870967742,14,796,796,5/15/2018,5,35,31,15,2,6.676701781,1.817399657,24.89559307,79.3439241,0.562891356
797,DEKALB 2061,0,Cero Minima,0,0,0,0,0,0,0,0,0,3,0,0,0,2,297,72,36,13.53092148,27.94755174,109408.4596,578,14.41663027,0.013215859,0.647577093,0.885462555,10.8,797,797,5/8/2018,5,35,31,15,2,6.676701781,1.817399657,24.89559307,79.3439241,0.450794696
798,ANTILOPE,0,Cero Minima,0,0,0,0,0,0,0,0,0,4,0,0,0,2,444,66,88,13.49638151,27.41779105,80529.52071,475,13.92140954,0,0.733727811,0.881656805,11,798,798,6/20/2018,5,35,31,15,2,6.676701781,1.817399657,24.89559307,79.3439241,0.537673076
799,P3055W,0,Convencional,0,0,0,0,0,0,0,0,0,3,0,0,0,2,328,60,80,13.8860057,27.66533098,85577.75141,558,13.77932528,0,0.636871508,0.860335196,11,799,799,6/5/2018,5,35,31,15,2,6.676701781,1.817399657,24.89559307,79.3439241,0.567945248
800,ANTILOPE,0,Cero Minima,0,0,0,0,0,0,1,0,0,3,1,0,0,2,174.65,40.92,30.73,14.05255157,28.31993852,97479.47128,479,14.26738695,0.019704433,0.566502463,0.891625616,14.2,800,800,5/12/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.024730257
801,P3015W,0,Cero Minima,0,0,0,0,0,0,0,0,0,4,0,0,0,2,435,60,80,14.26109383,28.26909371,97337.58048,562,14.00799988,0.015228426,0.624365482,0.868020305,14,801,801,5/4/2018,5,35,31,15,2,6.676701781,1.817399657,24.89559307,79.3439241,0.562891356
802,BERRENDO,0,Cero Minima,0,0,0,0,0,0,1,0,0,3,1,1,0,2,164,40,30,14.10369728,28.39218045,101666.8877,505,14.28848317,0.019323671,0.599033816,0.879227053,12.8,802,802,5/4/2018,3,17,51,14,38,7.985063339,0.640335775,40.33563416,86.61642857,0.211404139
803,P2844,0,Convencional,0,0,0,0,0,0,0,0,0,3,0,0,0,2,289.25,66,80,14.36787371,28.40148704,96698.56775,552,14.03361334,0.015228426,0.538071066,0.868020305,8,803,803,5/7/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.278674463
804,P2844,0,Cero Minima,0,0,0,0,0,0,0,0,0,3,0,0,0,2,279,66,80,14.34741515,28.40026443,95181.96281,554,14.05284927,0.015463918,0.536082474,0.865979381,10,804,804,5/11/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.655689718
805,BERRENDO,0,Cero Minima,0,0,0,0,0,0,0,0,0,3,1,0,0,2,280.5,76.5,96,14.29257774,28.34602214,93291.31844,520,14.05344439,0.015463918,0.5,0.886597938,10,805,805,5/19/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.11005322
806,BERRENDO,0,Cero Minima,0,0,0,0,0,0,0,0,0,3,0,0,0,2,348,80,72,14.87600224,28.57929331,84116.3089,508,13.70329107,0.01734104,0.427745665,0.87283237,9,806,806,5/15/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.341732607
807,P3055W,0,Cero Minima,0,0,0,0,0,0,0,0,0,3,0,0,0,2,236.3,52.5,64,13.72949372,27.67929237,91777.7881,567,13.94979865,0,0.635416667,0.859375,11,807,807,6/2/2018,5,35,31,15,2,6.676701781,1.817399657,24.89559307,79.3439241,0.767556997
808,BERRENDO,0,Cero Minima,0,0,0,0,0,0,0,0,0,3,0,0,0,2,348,80,72,14.0958326,28.33623697,99739.19624,543,14.24040436,0.014492754,0.541062802,0.884057971,10,808,808,5/12/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.385786986
809,P2844,0,Cero Minima,0,0,0,0,0,0,0,0,0,3,2,0,0,2,295,64,32,14.01005026,27.96185121,90465.38431,544,13.95180095,0.015957447,0.569148936,0.861702128,6,809,809,5/29/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.098583421
810,BERRENDO,0,Convencional,0,1,0,0,0,0,0,0,0,3,0,0,0,1,190,52,30,12.15741799,27.02422383,114841.5806,349,14.86680584,0,0.982142857,0.941964286,8.5,810,810,4/17/2018,4,40,22,16,2,7.091616613,0.834257881,19.1177493,84.83035237,0.338708404
811,BERRENDO,0,Convencional,0,0,0,0,1,0,1,0,0,2,1,0,0,1,281.5,32,98,12.94189828,27.84963899,125631.2693,513,14.90774071,0.011952191,0.924302789,0.916334661,11,811,811,4/5/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,2.360648798
812,ANTILOPE,0,Convencional,0,1,1,0,1,0,1,0,0,2,1,0,0,1,334,100,25,13.2285098,28.09881251,118588.927,522,14.8703027,0.012875536,0.927038627,0.905579399,8.2,812,812,3/30/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,1.584680204
813,ANTILOPE,0,Convencional,0,1,0,0,1,0,1,0,0,3,0,0,0,1,361.5,46,22.5,13.20550522,27.24325754,90293.13772,453,14.03775232,0.016304348,0.918478261,0.907608696,10,813,813,5/31/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.092049571
814,BERRENDO,0,Convencional,0,0,0,0,1,0,1,0,0,3,1,0,0,1,325,138,67.5,12.81172347,27.24045346,101333.518,450,14.42872999,0.009756098,0.936585366,0.907317073,10.5,814,814,5/21/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,2.360648798
815,ANTILOPE,0,Convencional,0,0,0,0,1,0,1,0,0,3,1,0,0,1,408,69,44,13.31708234,27.65379693,99536.16384,458,14.33671459,0.015,0.905,0.91,9,815,815,5/14/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,2.360648798
816,ANTILOPE,0,Convencional,0,1,0,0,1,0,1,0,0,3,1,0,0,1,249,46,22.5,13.05651703,27.55394214,107742.4364,467,14.49742511,0.013761468,0.912844037,0.908256881,7,816,816,5/10/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,1.176126702
817,ANTILOPE Y,1,Cero Minima,0,0,0,0,0,0,0,0,1,3,0,0,0,1,465,96,48,14.07820692,27.90900759,89348.23865,549,13.83080068,0.005291005,0.507936508,0.873015873,14.5,817,817,6/1/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.056596272
818,ANTILOPE Y,0,Ag conservacion,0,0,0,0,0,0,0,0,0,3,0,0,0,1,419,96,48,14.07820692,27.90900759,89348.23865,549,13.83080068,0.005291005,0.507936508,0.873015873,15,818,818,6/1/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.056596272
819,ANTILOPE,0,Cero Minima,0,1,0,0,1,0,1,0,0,3,1,0,0,0,309,69,22.5,13.12125788,27.58414464,107534.4432,501,14.46288676,0.013824885,0.921658986,0.903225806,9.5,819,819,5/5/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.03516864
820,ANTILOPE,0,Convencional,0,0,0,0,1,0,1,0,0,3,1,0,0,2,337.75,69,22,12.98371776,27.5105572,104950.5354,455,14.52683943,0.00952381,0.928571429,0.90952381,12,820,820,5/10/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,2.2078132
821,P3015W,0,Convencional,0,1,0,1,1,0,1,0,0,3,3,1,0,1,435.9,135.6,67.7,13.57603687,29.10685484,117023.8361,402,15.53081797,0.013392857,0.808035714,0.915178571,14.5,821,821,3/3/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.219624645
822,ANTILOPE,0,Cero Minima,0,0,0,0,0,0,0,1,0,3,3,1,0,2,304.7,237.3,67.6,13.95703471,27.90609364,89784.84365,447,13.94905893,0.016393443,0.693989071,0.890710383,13,822,822,5/26/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.749362651
823,ANTILOPE,0,Cero Minima,0,0,0,0,0,0,0,1,0,4,3,2,0,2,498,119,0,14.46733871,28.10221774,78698.6977,446,13.63487903,0.01875,0.65625,0.875,13,823,823,5/28/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.749362651
824,ANTILOPE,0,Ag conservacion,0,0,0,0,0,0,0,1,0,4,3,1,0,2,539.6,119.9,0.3,14.59906115,28.61151902,67168.6504,410,14.01245787,0.029850746,0.626865672,0.843283582,13.5,824,824,5/26/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.846999258
825,ANTILOPE,0,Convencional,0,1,0,0,1,0,1,0,0,3,0,0,0,1,369,46,22.5,12.77227445,27.38055026,110367.8028,487,14.60827581,0.013392857,0.924107143,0.910714286,8.5,825,825,5/10/2018,3,20,49,12,14,6.963227906,1.144461575,39.26217863,87.37382716,1.854871508
826,BERRENDO,0,Convencional,0,1,0,0,1,0,1,0,0,3,1,0,0,0,323.5,46,22,12.78047894,27.29749716,106012.321,453,14.51701822,0.013888889,0.921296296,0.921296296,8,826,826,5/18/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.03516864
827,DEKALB 2069,0,Convencional,0,1,1,0,1,0,1,0,0,3,1,0,0,1,415,46,22.5,12.87111632,27.52440418,116467.663,516,14.65328786,0.012711864,0.927966102,0.915254237,12,827,827,4/26/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.03516864
828,DEKALB 2069,0,Convencional,0,1,0,0,1,0,1,0,0,3,0,0,0,2,402.3,46,36,13.17430772,27.82864361,114555.2519,527,14.65433589,0.013100437,0.92139738,0.903930131,10,828,828,4/19/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.079444622
829,CIMARRON,0,Convencional,0,1,0,0,1,0,1,0,0,3,1,0,0,1,392,46,22.5,12.79503839,27.38955083,110518.5247,494,14.59451244,0.013392857,0.919642857,0.910714286,10,829,829,5/10/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.079444622
830,DEKALB 2069,0,Convencional,0,0,1,0,1,0,1,0,0,3,2,0,0,1,233.5,138,11.25,13.04205833,27.45317013,102584.7038,441,14.4111118,0.014423077,0.913461538,0.908653846,9.5,830,830,5/19/2018,3,20,49,12,14,6.963227906,1.144461575,39.26217863,87.37382716,2.971046745
831,DEKALB 2069,0,Convencional,0,1,0,0,1,0,1,0,0,3,1,0,0,1,380.25,69,11.25,12.90822276,27.31905377,101985.1183,464,14.41083101,0.014563107,0.922330097,0.90776699,11,831,831,5/21/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,1.584680204
832,ANTILOPE,0,Convencional,0,0,0,0,1,0,1,0,0,3,1,0,0,1,241.75,0,22.5,12.71745605,26.88397646,94851.18799,449,14.16652041,0.005102041,0.923469388,0.908163265,10,832,832,6/5/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.090505454
833,BERRENDO,0,Convencional,0,0,0,0,1,0,1,0,0,3,1,0,0,1,155.85,138,36,13.27635567,27.76167157,107390.7252,517,14.4853159,0.013953488,0.91627907,0.897674419,12,833,833,4/28/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.079444622
834,ANTILOPE,0,Convencional,0,0,0,1,1,0,0,0,0,2,0,1,0,1,253,0,0,13.11847596,27.72641509,109631.2695,427,14.60793913,0.013761468,0.935779817,0.917431193,8.5,834,834,4/25/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.354819828
835,ASGROW PUMA,0,Convencional,0,0,0,1,1,0,0,0,0,2,0,1,0,1,276,0,0,13.98372162,28.52053465,109655.9327,408,14.53681302,0.013888889,0.773148148,0.925925926,13,835,835,4/9/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.079449361
